video_id,comments_disabled,ratings_disabled,video_error_or_removed,likes_log,label,dislikes_log,comment_log,num_tags,desc_len,len_title,country_CA,country_FR,country_IN,country_US,category_Autos & Vehicles,category_Comedy,category_Education,category_Entertainment,category_Film & Animation,category_Gaming,category_Howto & Style,category_Movies,category_Music,category_News & Politics,category_Nonprofits & Activism,category_People & Blogs,category_Pets & Animals,category_Science & Technology,category_Shows,category_Sports,category_Trailers,category_Travel & Events,publish_weekday_1,publish_weekday_2,publish_weekday_3,publish_weekday_4,publish_weekday_5,publish_weekday_6,publish_weekday_7
tZ5sEAG4ty0,False,False,False,8.302513718514158,13.077012392472408,5.75890177387728,4.997212273764115,21,964,54,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
A7bMbZZ92t8,True,False,False,7.640603826393634,13.94155625253148,7.600902459542082,0.0,20,1036,85,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
b78ePgx1CeA,False,False,False,9.227885551191932,12.395775228738977,6.434546518787453,5.802118375377063,25,1386,75,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
nMkuAYL1F5o,False,False,False,6.395261598115449,11.864546660206274,5.075173815233827,3.8918202981106265,20,595,43,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
j_gJDaBe11A,False,False,False,10.16600565132436,13.327142530674658,7.272398392570047,7.523481312573497,28,442,48,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Dc5SbL9O36Y,False,False,False,9.40582491529642,12.093122288647946,6.278521424165844,6.309918278226516,33,303,35,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6VhtIJxeN7I,False,False,False,7.344719054149673,12.819072112903696,4.605170185988092,4.465908118654584,10,1077,74,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
PE6dcjocTKQ,False,False,False,6.39024066706535,11.694663518225768,5.099866427824199,4.31748811353631,12,1043,99,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
vWD6kUP9RTY,False,False,False,12.70370968094216,14.34205105376279,8.980801413573113,8.420021279663963,25,711,62,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
SGCHPR-tLPw,False,False,False,8.19229373114764,11.089622198732185,4.948759890378168,5.777652323222656,12,37,68,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
oO4G_xPx-9o,False,False,False,7.749322464660356,12.662104117209026,5.572154032177765,4.795790545596741,21,1781,95,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3JuZ0ksTYSM,False,False,False,5.961005339623274,10.700115984041595,2.6390573296152584,3.6635616461296463,19,995,83,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
y75ZeXSOb5Q,False,False,False,8.802071336535285,13.757409935679442,6.62273632394984,7.304515946460155,33,223,60,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
zh9QNzmzPrQ,False,False,False,5.8522024797744745,11.057755274282396,3.49650756146648,2.4849066497880004,8,829,46,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Ujfk3_mPDas,False,False,False,9.917538375758788,12.203459233542022,6.71174039505618,7.144407180321139,31,234,41,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
MLn_llHg9PA,False,False,False,8.38776764397578,13.31009527189056,5.902633333401366,6.030685260261263,24,1030,84,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
H57MO6wVHM0,False,False,False,6.710523109452428,12.57379434872768,5.267858159063328,4.820281565605037,24,407,76,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
xCCh0MJ7Cww,False,False,False,7.167809184316444,10.644495894447411,3.970291913552122,4.127134385045092,10,561,74,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
yHLDHa_Wf_Y,False,False,False,8.403800504061147,12.298205054291437,6.844815479208263,5.834810737062605,10,299,34,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P4XprZQUEx4,False,False,False,6.329720905522696,13.135709914811724,6.257667587882639,4.770684624465665,25,163,71,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
s1ksryg_p2M,False,False,False,9.795902341856191,13.831289414467298,7.520776415062797,6.872128101338986,12,348,71,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4ZT8verRHRI,False,False,False,6.74993119378857,11.849283409346048,4.74493212836325,4.859812404361672,12,225,99,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
OdWkNizbsKY,False,False,False,4.07753744390572,10.640053353463594,4.330733340286331,3.1354942159291497,8,76,55,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
nLT0Xv4-UhA,False,False,False,7.293017679772782,12.343958916890273,5.3471075307174685,5.783825182329737,0,39,56,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2tru_d7qN5k,True,False,False,6.073044534100405,10.989352268381737,3.80666248977032,0.0,26,47,97,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
L05sXhdGVZU,False,False,False,4.430816798843313,11.20846339247843,3.610917912644224,2.079441541679836,20,653,93,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
bufCV2r0T9I,False,False,False,6.246106765481563,11.89127285563019,4.762173934797756,3.9318256327243257,20,282,93,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
W0sWnTzIcNY,False,False,False,9.292104673778825,13.366892616039214,5.616771097666572,5.950642552587727,21,761,66,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
TAUTRwEj9Rc,False,False,False,6.559615237493242,12.946935603789235,5.111987788356544,1.0986122886681098,21,436,100,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
fN8pSenHUvA,False,False,False,6.981934677156389,11.353671786967066,4.770684624465665,5.583496308781699,32,794,88,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
QFHLn5HrESg,False,False,False,7.534762657037537,13.371330608727996,5.916202062607435,4.59511985013459,20,2496,71,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
SAgwNSLJTfw,False,False,False,7.452402451223638,12.119795544348614,5.823045895483019,4.430816798843313,27,557,99,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
kXKw2skbLdk,False,False,False,11.546514967963784,16.118278434252435,9.101306450952048,8.920789888464375,29,683,68,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
dKj1h3WJHE0,False,False,False,8.226573474977114,13.693188109747071,5.886104031450156,0.0,15,1464,80,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
4DOthjQvTm8,False,False,False,7.520776415062797,12.175030794114647,5.840641657373398,5.37989735354046,16,329,100,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
y_lUJ911BeQ,False,False,False,8.688285266258644,11.838914371576596,5.8944028342648505,6.982862751468942,32,136,81,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
HbOGNQlG1PY,False,False,False,8.875007486048396,12.767863209781472,7.75190533307861,6.0473721790462776,19,839,100,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
RAaWHw6WNu8,False,False,False,8.685584842676693,12.376954012181573,5.4638318050256105,4.90527477843843,22,972,94,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
GPNPRnLZtsU,False,False,False,8.27410200229233,12.300923629010912,5.968707559985366,5.886104031450156,22,1287,93,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
SCIVb_QJqKM,False,False,False,7.885329239273191,12.362208496457884,5.659482215759621,7.069874128458572,32,1046,72,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
UmVSUuv514g,False,False,False,7.714677473800927,13.827228632368422,6.905753276311464,5.746203190540153,10,1035,44,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
o1feHIBSof0,False,False,False,6.45833828334479,11.903188944933689,4.0943445622221,3.1780538303479458,26,487,43,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
03I_g6iAXhA,False,False,False,8.715880102296456,12.032558192096367,5.60947179518496,6.126869184114185,21,1073,49,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
jSw5DNWGOG0,False,False,False,7.002155954403621,12.131699253540338,5.049856007249537,4.6443908991413725,8,638,82,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1-JNKm26dG4,False,False,False,7.487733761436444,11.661716091055238,4.634728988229636,5.1298987149230735,9,1102,91,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
sfcHeOIYoz8,False,False,False,7.767263996757308,12.1094185630931,5.062595033026967,5.472270673671475,13,303,77,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
hHnim6o5_Xw,False,False,False,7.63433723562832,11.37790725329214,4.762173934797756,4.564348191467836,16,507,83,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
NiInmAxkBO8,False,False,False,10.113991560303877,14.107288729934602,5.910796644040527,6.447305862541213,17,2157,96,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
LYsNTDA3WCY,False,False,False,11.019333812850215,13.60609854605197,7.45298232946546,8.114324709155339,12,368,46,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
_0R5MD6BqGw,False,False,False,7.61085279039525,10.68732060086809,3.5263605246161616,5.407171771460119,71,1415,92,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
ipuVY9GMK5g,False,False,False,9.250137841850249,12.839756404819298,5.572154032177765,5.552959584921617,14,1556,80,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
FnPN2eOUVGM,False,False,False,7.256297239690681,12.012427215004776,5.159055299214529,3.610917912644224,39,3370,96,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
d1-oVt4DlEI,False,False,False,8.68609172787805,11.048585765348932,5.267858159063328,5.963579343618446,4,739,33,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
pRF-vpFEGME,False,False,False,5.966146739123692,10.226910733640675,3.784189633918261,2.302585092994046,0,610,97,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
j67QcXslpEk,False,False,False,9.143559338285831,11.49457817815217,5.971261839790462,6.762729506931879,32,824,48,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
omGrRIxs9F8,False,False,False,7.977625098784593,11.366094596505182,4.290459441148391,4.584967478670572,14,1281,64,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
UbzX2Q6_QdU,False,False,False,7.186901020411631,10.317681123208132,3.4011973816621555,3.9889840465642745,26,463,32,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Rif8pd3TZGQ,False,False,False,6.775366090936392,11.876331702831523,4.812184355372417,4.691347882229144,13,244,86,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
iMT_7P0CtfU,False,False,False,5.808142489980444,11.808300371550793,4.330733340286331,1.9459101490553128,16,1691,57,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7FYwNhnXeVg,False,False,False,9.73831805455974,11.665921192382354,5.8805329864007,7.017506142941256,0,297,35,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
tqQUSZP7QqY,True,False,False,4.406719247264253,10.514827970391982,2.995732273553991,0.0,12,94,94,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
u-CDjV9MPQw,False,False,False,6.963189985870238,11.528542875865304,3.555348061489413,3.713572066704308,21,889,98,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
QLVhaoausGM,False,False,False,8.902455592206882,13.994243182237504,6.668228248417403,5.676753802268282,6,236,78,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-5x_xOCOl7Y,False,False,False,7.598399329323964,12.141038001343912,5.966146739123692,5.3471075307174685,16,25,25,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
388JgZwBGaQ,False,False,False,7.478169694159785,13.279179074345317,6.1092475827643655,5.099866427824199,6,453,97,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
TZSn6d298KI,False,False,False,8.238008249218403,10.735113243529035,5.003946305945459,5.5909869805108565,13,86,65,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
swbzx2QOUqU,False,False,False,4.962844630259907,10.718122010680352,1.3862943611198906,1.6094379124341005,10,766,76,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
86EJumSjHp4,False,False,False,4.77912349311153,10.699259008661018,3.555348061489413,2.70805020110221,18,517,100,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
nzTNNz1qzAU,False,False,False,5.572154032177765,11.179506562177364,3.8501476017100575,2.8903717578961645,18,51,95,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Le5UkRtBahY,False,False,False,10.390225380773028,12.969195880760712,6.244166900663736,8.114324709155339,17,1492,66,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
UsLdGhkSw9Q,False,False,False,5.860786223465865,10.91799333190724,3.4339872044851463,2.995732273553991,12,891,68,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Wdy-YCw0syU,False,False,False,8.147867129923947,12.098487434850236,3.8918202981106265,4.955827057601261,24,1326,79,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1Znl8OUBa_o,False,False,False,12.098170012539466,14.600096798841,7.346655163176539,10.112126417647456,9,673,39,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
XWkjEkfTSas,False,False,False,7.714231144849085,11.088109327580147,4.997212273764115,4.04305126783455,23,990,98,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
iiURzrjJseQ,False,False,False,8.518192691749322,13.249302589272604,7.21890970761906,8.62748154531036,26,416,85,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
zDKSr03AnHc,False,False,False,8.291295851905407,12.152476702079948,5.017279836814924,5.111987788356544,21,3494,100,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
IN1BrefGuxQ,False,False,False,5.384495062789089,11.34453048170422,3.784189633918261,4.23410650459726,17,377,61,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
PZ5Rk0h-jUo,False,False,False,9.2237500588861,12.789452391993716,5.521460917862246,5.937536205082426,19,1708,78,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
OVKjMIwPqaM,False,True,False,0.0,14.360696448180237,0.0,5.958424693029782,2,994,95,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
cdGtdMDMPgc,False,False,False,6.954638864880987,11.791935039792104,4.68213122712422,4.5217885770490405,5,180,49,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
mf8tN4hkPRY,False,False,False,6.284134161070802,10.05091568660256,3.555348061489413,4.532599493153256,8,75,76,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
KsaC4hdnA3M,True,True,False,0.0,10.12667110305036,0.0,0.0,0,325,83,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1Uye3kSh6Hw,False,False,False,7.96102146588337,11.613051303581544,4.795790545596741,3.6375861597263857,16,855,94,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
K674LKBUukk,False,False,False,10.549857541537143,14.564435338368048,7.375882148215011,8.421122722665503,30,1492,19,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
w3tA7PX3wqs,False,False,False,8.0507033814703,10.944594308301909,3.332204510175204,5.231108616854587,12,379,50,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
h_67XloYXTc,False,False,False,10.21610611027794,14.270917547712996,6.767343125265392,7.040536390215956,32,125,51,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
UCoVXBzprOU,False,False,False,8.351374706721296,12.47265109475746,4.990432586778736,5.14166355650266,38,3419,29,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
kp8zuVBX03s,False,False,False,5.14166355650266,11.757063090388645,4.406719247264253,4.663439094112067,10,441,67,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
kMTl20tKOiA,False,False,False,8.203304026795282,12.90876661018271,5.717027701406222,4.852030263919617,45,3262,98,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Qo840lxDpoc,False,False,False,8.431417414394833,12.517897179266845,5.480638923341991,4.859812404361672,14,180,76,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
jIoum-sORtU,False,False,False,5.765191102784844,10.970385550899843,3.332204510175204,2.3978952727983707,22,392,97,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
wfCmRAz1GzQ,False,False,False,7.023758954738443,13.437102581839053,6.173786103901937,4.709530201312334,10,556,98,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
dB7mV7BAieU,False,False,False,4.890349128221754,10.029591429331854,2.833213344056216,1.3862943611198906,30,134,85,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
36gpygvylHE,False,False,False,9.028818495352793,10.866986245174834,3.688879454113936,6.594413459749778,22,405,34,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
GkHeroo5YmU,False,False,False,9.589940513889292,13.785576985505145,6.626717749249025,6.795705775173514,37,608,47,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0k4jne82Qc0,False,False,False,8.040768994367578,10.951157362466663,3.828641396489095,5.529429087511423,19,858,50,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
KJPh2-atxlk,False,False,False,4.890349128221754,11.07949288777801,3.8918202981106265,2.4849066497880004,31,1497,55,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7IHXCNq3s2s,False,False,False,4.143134726391533,10.152454783859795,2.302585092994046,3.044522437723423,26,2755,93,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
tjSW-qBd-v8,False,False,False,5.3981627015177525,11.547433166233455,4.04305126783455,2.5649493574615367,0,31,31,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
KaAkzbtdf5o,False,False,False,6.760414691083428,11.930496993740102,4.762173934797756,4.653960350157523,36,688,73,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Rtnd-HwsoO0,False,False,False,9.343471684579365,12.010513861954198,6.142037405587356,6.98100574072173,3,314,36,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
#NAME?,False,False,False,8.03947991910045,11.946790127600089,5.220355825078324,5.749392985908253,20,726,56,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
yOZC2KH9-Ms,False,False,False,6.660575149839686,11.928129660499126,5.198497031265826,4.499809670330265,26,775,91,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
PGlHMeR6pK0,False,False,False,8.021584533455107,12.241835463973697,6.304448802421981,5.899897353582492,22,675,99,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
85uItUWwDu8,False,False,False,7.796469243086058,11.185934142112526,4.343805421853684,5.594711379601839,19,87,87,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
qUWoifAlYHs,False,False,False,5.8971538676367405,12.504364484824755,4.564348191467836,4.48863636973214,17,447,86,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5AprOYRDHWk,False,False,False,6.688354713946762,12.889439655758828,5.3612921657094255,4.882801922586371,8,691,85,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
MMgHBlgvyag,False,False,False,6.539585955617669,10.4204940353772,3.58351893845611,5.313205979041787,20,1415,99,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
vaZtNsgBgHg,False,False,False,9.1833801903934,14.308218238556552,7.6004023345004,7.1693500166706,27,724,40,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TzpuAqrw54Q,False,False,False,6.690842277418564,12.08201622326817,5.476463551931511,5.0238805208462765,15,101,84,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
UAPBlI2f6ZU,False,False,False,5.645446897643238,12.290638952437382,6.059123195581797,3.912023005428146,13,351,72,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
6RNtjZEHpHs,False,False,False,8.235095497258357,12.503859739840149,5.056245805348308,5.068904202220232,26,2802,96,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Dk_ucV8Nmtg,False,False,False,5.849324779946859,10.510068711466475,4.219507705176107,0.0,2,83,83,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
sbl94kaGoew,False,False,False,5.170483995038151,10.53321558522642,3.49650756146648,4.30406509320417,17,559,100,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
64e1DDIiX5Y,False,False,False,6.837332814685591,11.427966525743038,4.04305126783455,2.70805020110221,30,499,99,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
B6pbB505afc,False,False,False,7.703007682479236,11.492743165607733,4.110873864173311,4.343805421853684,9,247,100,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
knaCsR6dr58,False,False,False,13.020352799988146,15.891703578909537,10.730968928388284,10.452215713350586,10,851,67,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
#NAME?,False,False,False,12.851803218160262,16.9288939473625,9.930275529292512,10.118155285369294,32,1308,84,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
L1AuR4NORTk,False,False,False,12.103081542817376,14.011231112579608,9.004176840696656,9.546812608597396,9,1186,21,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
YINoc51BbB0,False,False,False,10.199249395552329,15.040986601549328,7.831617276352611,7.492203042618741,13,1272,98,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
